day,month,year,Temperature,RH,Ws,Rain,FFMC,DMC,DC,ISI,BUI,FWI,day*month,day*year,day*Temperature,day*RH,day*Ws,day*Rain,day*FFMC,day*DMC,day*DC,day*ISI,day*BUI,day*FWI,month*year,month*Temperature,month*RH,month*Ws,month*Rain,month*FFMC,month*DMC,month*DC,month*ISI,month*BUI,month*FWI,year*Temperature,year*RH,year*Ws,year*Rain,year*FFMC,year*DMC,year*DC,year*ISI,year*BUI,year*FWI,Temperature*RH,Temperature*Ws,Temperature*Rain,Temperature*FFMC,Temperature*DMC,Temperature*DC,Temperature*ISI,Temperature*BUI,Temperature*FWI,RH*Ws,RH*Rain,RH*FFMC,RH*DMC,RH*DC,RH*ISI,RH*BUI,RH*FWI,Ws*Rain,Ws*FFMC,Ws*DMC,Ws*DC,Ws*ISI,Ws*BUI,Ws*FWI,Rain*FFMC,Rain*DMC,Rain*DC,Rain*ISI,Rain*BUI,Rain*FWI,FFMC*DMC,FFMC*DC,FFMC*ISI,FFMC*BUI,FFMC*FWI,DMC*DC,DMC*ISI,DMC*BUI,DMC*FWI,DC*ISI,DC*BUI,DC*FWI,ISI*BUI,ISI*FWI,BUI*FWI,Classes
31,8,2012,30,59,19,0.0,89.1,27.8,168.2,9.8,39.3,19.4,248.0,62372.0,930.0,1829.0,589.0,0.0,2762.1,861.8000000000000,5214.2,303.8,1218.3,601.4,16096.0,240.0,472.0,152.0,0.0,712.8,222.4,1345.6,78.4,314.4,155.2,60360.0,118708.0,38228.0,0.0,179269.20000000000,55933.6,338418.40000000000,19717.600000000000,79071.60000000000,39032.800000000000,1770.0,570.0,0.0,2673.0,834.0,5046.0,294.0,1179.0,582.0,1121.0,0.0,5256.9,1640.2,9923.8,578.2,2318.7,1144.6,0.0,1692.9000000000000,528.2,3195.8000000000000,186.20000000000000,746.7000000000000,368.60000000000000,0.0,0.0,0.0,0.0,0.0,0.0,2476.98,14986.620000000000,873.1800000000000,3501.6300000000000,1728.5400000000000,4675.96,272.44000000000000,1092.54,539.3200000000000,1648.36,6610.260000000000,3263.0800000000000,385.14,190.12,762.4200000000000,fire
1,9,2012,29,86,16,0.0,37.9,0.9,8.2,0.1,1.4,0.0,9.0,2012.0,29.0,86.0,16.0,0.0,37.9,0.9,8.2,0.1,1.4,0.0,18108.0,261.0,774.0,144.0,0.0,341.10000000000000,8.1,73.8,0.9,12.6,0.0,58348.0,173032.0,32192.0,0.0,76254.8,1810.8,16498.400000000000,201.20000000000000,2816.8000000000000,0.0,2494.0,464.0,0.0,1099.1,26.1,237.80000000000000,2.9000000000000000,40.600000000000000,0.0,1376.0,0.0,3259.4,77.4,705.2000000000000,8.6,120.40000000000000,0.0,0.0,606.4,14.4,131.2,1.6,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.11,310.78,3.79,53.060000000000000,0.0,7.38,0.09000000000000000,1.26,0.0,0.82,11.480000000000000,0.0,0.14000000000000000,0.0,0.0,not fire
2,9,2012,28,67,19,0.0,75.4,2.9,16.3,2.0,4.0,0.8,18.0,4024.0,56.0,134.0,38.0,0.0,150.8,5.8,32.6,4.0,8.0,1.6,18108.0,252.0,603.0,171.0,0.0,678.6,26.100000000000000,146.70000000000000,18.0,36.0,7.2,56336.0,134804.0,38228.0,0.0,151704.80000000000,5834.8,32795.6,4024.0,8048.0,1609.6000000000000,1876.0,532.0,0.0,2111.2000000000000,81.2,456.40000000000000,56.0,112.0,22.400000000000000,1273.0,0.0,5051.8,194.30000000000000,1092.1000000000000,134.0,268.0,53.6,0.0,1432.6000000000000,55.1,309.7,38.0,76.0,15.200000000000000,0.0,0.0,0.0,0.0,0.0,0.0,218.66,1229.0200000000000,150.8,301.6,60.32000000000000,47.27,5.8,11.6,2.32,32.6,65.2,13.040000000000000,8.0,1.6,3.2,not fire
3,9,2012,28,75,16,0.0,82.2,4.4,24.3,3.3,6.0,2.5,27.0,6036.0,84.0,225.0,48.0,0.0,246.60000000000000,13.200000000000000,72.9,9.900000000000000,18.0,7.5,18108.0,252.0,675.0,144.0,0.0,739.8000000000000,39.6,218.70000000000000,29.7,54.0,22.5,56336.0,150900.0,32192.0,0.0,165386.4,8852.800000000000,48891.6,6639.600000000000,12072.0,5030.0,2100.0,448.0,0.0,2301.6,123.20000000000000,680.4,92.40000000000000,168.0,70.0,1200.0,0.0,6165.0,330.0,1822.5,247.5,450.0,187.5,0.0,1315.2,70.4,388.8,52.8,96.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,361.68000000000000,1997.46,271.26,493.20000000000000,205.5,106.92000000000000,14.52,26.400000000000000,11.0,80.19,145.8,60.75,19.800000000000000,8.25,15.0,fire
4,9,2012,30,66,15,0.2,73.5,4.1,26.6,1.5,6.0,0.7,36.0,8048.0,120.0,264.0,60.0,0.8,294.0,16.4,106.4,6.0,24.0,2.8,18108.0,270.0,594.0,135.0,1.8,661.5,36.9,239.4,13.5,54.0,6.3,60360.0,132792.0,30180.0,402.40000000000000,147882.0,8249.200000000000,53519.200000000000,3018.0,12072.0,1408.4000000000000,1980.0,450.0,6.0,2205.0,123.00000000000000,798.0,45.0,180.0,21.0,990.0,13.200000000000000,4851.0,270.60000000000000,1755.6000000000000,99.0,396.0,46.200000000000000,3.0,1102.5,61.50000000000000,399.0,22.5,90.0,10.5,14.700000000000000,0.82,5.32,0.30000000000000000,1.2000000000000000,0.14000000000000000,301.35000000000000,1955.1000000000000,110.25,441.0,51.450000000000000,109.06,6.1500000000000000,24.600000000000000,2.8700000000000000,39.900000000000000,159.60000000000000,18.62,9.0,1.0500000000000000,4.200000000000000,not fire
5,9,2012,30,58,12,4.1,66.1,4.0,8.4,1.0,3.9,0.4,45.0,10060.0,150.0,290.0,60.0,20.5,330.5,20.0,42.0,5.0,19.5,2.0,18108.0,270.0,522.0,108.0,36.9,594.9,36.0,75.60000000000000,9.0,35.1,3.6,60360.0,116696.0,24144.0,8249.200000000000,132993.20000000000,8048.0,16900.8,2012.0,7846.8,804.8000000000000,1740.0,360.0,123.00000000000000,1983.0000000000000,120.0,252.0,30.0,117.0,12.0,696.0,237.80000000000000,3833.8000000000000,232.0,487.20000000000000,58.0,226.2,23.200000000000000,49.200000000000000,793.2000000000000,48.0,100.80000000000000,12.0,46.8,4.800000000000000,271.01000000000000,16.4,34.44,4.1,15.990000000000000,1.64,264.4,555.24,66.1,257.79000000000000,26.440000000000000,33.6,4.0,15.6,1.6,8.4,32.76,3.3600000000000000,3.9,0.4,1.56,not fire
6,9,2012,34,71,14,6.5,64.5,3.3,9.1,1.0,3.5,0.4,54.0,12072.0,204.0,426.0,84.0,39.0,387.0,19.800000000000000,54.600000000000000,6.0,21.0,2.4000000000000000,18108.0,306.0,639.0,126.0,58.5,580.5,29.7,81.90000000000000,9.0,31.5,3.6,68408.0,142852.0,28168.0,13078.0,129774.0,6639.600000000000,18309.2,2012.0,7042.0,804.8000000000000,2414.0,476.0,221.0,2193.0,112.20000000000000,309.4,34.0,119.0,13.600000000000000,994.0,461.5,4579.5,234.30000000000000,646.1,71.0,248.5,28.400000000000000,91.0,903.0,46.200000000000000,127.40000000000000,14.0,49.0,5.6000000000000000,419.25,21.45,59.15,6.5,22.75,2.6,212.85,586.9500000000000,64.5,225.75,25.8,30.030000000000000,3.3,11.550000000000000,1.32,9.1,31.850000000000000,3.64,3.5,0.4,1.4000000000000000,not fire
7,9,2012,31,62,15,0.0,83.3,5.8,17.7,3.8,6.4,3.2,63.0,14084.0,217.0,434.0,105.0,0.0,583.1,40.6,123.90000000000000,26.600000000000000,44.800000000000000,22.400000000000000,18108.0,279.0,558.0,135.0,0.0,749.7000000000000,52.200000000000000,159.30000000000000,34.200000000000000,57.6,28.8,62372.0,124744.0,30180.0,0.0,167599.6,11669.6,35612.4,7645.600000000000,12876.800000000000,6438.400000000000,1922.0,465.0,0.0,2582.3000000000000,179.80000000000000,548.7000000000000,117.8,198.4,99.2,930.0,0.0,5164.600000000000,359.60000000000000,1097.4000000000000,235.6,396.8,198.4,0.0,1249.5,87.0,265.5,57.0,96.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,483.14,1474.4100000000000,316.54000000000000,533.12,266.56,102.66,22.04,37.12,18.56,67.26000000000000,113.28,56.64,24.32,12.16,20.480000000000000,fire
8,9,2012,30,88,14,0.0,82.5,6.6,26.1,3.0,8.1,2.7,72.0,16096.0,240.0,704.0,112.0,0.0,660.0,52.8,208.8,24.0,64.8,21.6,18108.0,270.0,792.0,126.0,0.0,742.5,59.4,234.9,27.0,72.90000000000000,24.3,60360.0,177056.0,28168.0,0.0,165990.0,13279.200000000000,52513.200000000000,6036.0,16297.200000000000,5432.400000000000,2640.0,420.0,0.0,2475.0,198.0,783.0,90.0,243.0,81.0,1232.0,0.0,7260.0,580.8,2296.8,264.0,712.8,237.60000000000000,0.0,1155.0,92.40000000000000,365.40000000000000,42.0,113.40000000000000,37.800000000000000,0.0,0.0,0.0,0.0,0.0,0.0,544.5,2153.25,247.5,668.25,222.75000000000000,172.26,19.800000000000000,53.460000000000000,17.82,78.30000000000000,211.41,70.47000000000000,24.300000000000000,8.100000000000000,21.87,fire
9,9,2012,30,80,15,0.0,83.1,7.9,34.5,3.5,10.0,3.7,81.0,18108.0,270.0,720.0,135.0,0.0,747.9,71.10000000000000,310.5,31.5,90.0,33.300000000000000,18108.0,270.0,720.0,135.0,0.0,747.9,71.10000000000000,310.5,31.5,90.0,33.300000000000000,60360.0,160960.0,30180.0,0.0,167197.20000000000,15894.800000000000,69414.0,7042.0,20120.0,7444.400000000000,2400.0,450.0,0.0,2493.0,237.0,1035.0,105.0,300.0,111.0,1200.0,0.0,6648.0,632.0,2760.0,280.0,800.0,296.0,0.0,1246.5,118.5,517.5,52.5,150.0,55.5,0.0,0.0,0.0,0.0,0.0,0.0,656.49,2866.95,290.85000000000000,831.0,307.47000000000000,272.55,27.650000000000000,79.0,29.230000000000000,120.75,345.0,127.65,35.0,12.950000000000000,37.0,fire
10,9,2012,29,74,15,1.1,59.5,4.7,8.2,0.8,4.6,0.3,90.0,20120.0,290.0,740.0,150.0,11.0,595.0,47.0,82.0,8.0,46.0,3.0,18108.0,261.0,666.0,135.0,9.9,535.5,42.300000000000000,73.8,7.2,41.4,2.7000000000000000,58348.0,148888.0,30180.0,2213.2000000000000,119714.0,9456.4,16498.400000000000,1609.6000000000000,9255.200000000000,603.6,2146.0,435.0,31.900000000000000,1725.5,136.3,237.80000000000000,23.200000000000000,133.40000000000000,8.7,1110.0,81.4,4403.0,347.8,606.8,59.2,340.4,22.2,16.5,892.5,70.5,123.00000000000000,12.0,69.0,4.5,65.45,5.170000000000000,9.02,0.8800000000000000,5.06,0.33,279.65000000000000,487.9,47.6,273.7,17.850000000000000,38.54,3.7600000000000000,21.620000000000000,1.41,6.56,37.72000000000000,2.4600000000000000,3.6800000000000000,0.24,1.38,not fire
11,9,2012,30,73,14,0.0,79.2,6.5,16.6,2.1,6.6,1.2,99.0,22132.0,330.0,803.0,154.0,0.0,871.2,71.5,182.60000000000000,23.1,72.6,13.2,18108.0,270.0,657.0,126.0,0.0,712.8000000000000,58.5,149.4,18.900000000000000,59.4,10.800000000000000,60360.0,146876.0,28168.0,0.0,159350.4,13078.0,33399.200000000000,4225.2,13279.200000000000,2414.4,2190.0,420.0,0.0,2376.0,195.0,498.00000000000000,63.0,198.0,36.0,1022.0,0.0,5781.6,474.5,1211.8000000000000,153.3,481.80000000000000,87.6,0.0,1108.8,91.0,232.40000000000000,29.400000000000000,92.40000000000000,16.8,0.0,0.0,0.0,0.0,0.0,0.0,514.8000000000000,1314.7200000000000,166.32000000000000,522.72,95.04,107.9,13.65,42.9,7.8,34.86000000000000,109.56,19.92,13.86,2.52,7.920000000000000,not fire
12,9,2012,31,72,14,0.0,84.2,8.3,25.2,3.8,9.1,3.9,108.0,24144.0,372.0,864.0,168.0,0.0,1010.4000000000000,99.60000000000000,302.4,45.600000000000000,109.20000000000000,46.8,18108.0,279.0,648.0,126.0,0.0,757.8000000000000,74.7,226.80000000000000,34.200000000000000,81.90000000000000,35.1,62372.0,144864.0,28168.0,0.0,169410.4,16699.600000000000,50702.4,7645.600000000000,18309.2,7846.8,2232.0,434.0,0.0,2610.2000000000000,257.3,781.2000000000000,117.8,282.10000000000000,120.90000000000000,1008.0,0.0,6062.400000000000,597.6,1814.4000000000000,273.60000000000000,655.2000000000000,280.8,0.0,1178.8,116.20000000000000,352.8,53.200000000000000,127.40000000000000,54.6,0.0,0.0,0.0,0.0,0.0,0.0,698.8600000000000,2121.84,319.96,766.22,328.38,209.16000000000000,31.540000000000000,75.53,32.370000000000000,95.76000000000000,229.32,98.28,34.58,14.820000000000000,35.490000000000000,fire
13,9,2012,29,49,19,0.0,88.6,11.5,33.4,9.1,12.4,10.3,117.0,26156.0,377.0,637.0,247.0,0.0,1151.8,149.5,434.2,118.3,161.20000000000000,133.9,18108.0,261.0,441.0,171.0,0.0,797.4,103.5,300.60000000000000,81.90000000000000,111.60000000000000,92.7,58348.0,98588.0,38228.0,0.0,178263.20000000000,23138.0,67200.8,18309.2,24948.8,20723.600000000000,1421.0,551.0,0.0,2569.4000000000000,333.5,968.6000000000000,263.9,359.6,298.70000000000000,931.0,0.0,4341.4,563.5,1636.6,445.9,607.6,504.70000000000000,0.0,1683.4000000000000,218.5,634.6,172.9,235.6,195.70000000000000,0.0,0.0,0.0,0.0,0.0,0.0,1018.9,2959.24,806.2600000000000,1098.6400000000000,912.58,384.10000000000000,104.65000000000000,142.6,118.45,303.94,414.16000000000000,344.02,112.84,93.73,127.72000000000000,fire
14,9,2012,28,81,15,0.0,84.6,12.6,41.5,4.3,14.3,5.7,126.0,28168.0,392.0,1134.0,210.0,0.0,1184.4000000000000,176.4,581.0,60.200000000000000,200.20000000000000,79.8,18108.0,252.0,729.0,135.0,0.0,761.4,113.40000000000000,373.5,38.700000000000000,128.70000000000000,51.300000000000000,56336.0,162972.0,30180.0,0.0,170215.20000000000,25351.2,83498.0,8651.6,28771.600000000000,11468.4,2268.0,420.0,0.0,2368.8000000000000,352.8,1162.0,120.40000000000000,400.40000000000000,159.6,1215.0,0.0,6852.600000000000,1020.6,3361.5,348.3,1158.3,461.7,0.0,1269.0,189.0,622.5,64.5,214.5,85.5,0.0,0.0,0.0,0.0,0.0,0.0,1065.9600000000000,3510.9000000000000,363.78,1209.78,482.22000000000000,522.9,54.18,180.18,71.82,178.45,593.45,236.55,61.49,24.510000000000000,81.51,fire
15,9,2012,32,51,13,0.0,88.7,16.0,50.2,6.9,17.8,9.8,135.0,30180.0,480.0,765.0,195.0,0.0,1330.5,240.0,753.0,103.5,267.0,147.0,18108.0,288.0,459.0,117.0,0.0,798.3000000000000,144.0,451.8,62.1,160.20000000000000,88.2,64384.0,102612.0,26156.0,0.0,178464.4,32192.0,101002.40000000000,13882.800000000000,35813.6,19717.600000000000,1632.0,416.0,0.0,2838.4,512.0,1606.4,220.8,569.6,313.6,663.0,0.0,4523.7,816.0,2560.2000000000000,351.90000000000000,907.8000000000000,499.8,0.0,1153.1000000000000,208.0,652.6,89.7,231.4,127.4,0.0,0.0,0.0,0.0,0.0,0.0,1419.2,4452.740000000000,612.0300000000000,1578.8600000000000,869.2600000000000,803.2,110.4,284.8,156.8,346.38000000000000,893.5600000000000,491.96000000000000,122.82000000000000,67.62,174.44000000000000,fire
16,9,2012,33,26,13,0.0,93.9,21.2,59.2,14.2,22.4,19.3,144.0,32192.0,528.0,416.0,208.0,0.0,1502.4,339.2,947.2,227.2,358.4,308.8,18108.0,297.0,234.0,117.0,0.0,845.1,190.80000000000000,532.8000000000000,127.8,201.6,173.70000000000000,66396.0,52312.0,26156.0,0.0,188926.80000000000,42654.4,119110.40000000000,28570.400000000000,45068.800000000000,38831.6,858.0,429.0,0.0,3098.7000000000000,699.6,1953.6000000000000,468.60000000000000,739.2000000000000,636.9,338.0,0.0,2441.4,551.2000000000000,1539.2,369.2,582.4,501.8,0.0,1220.7,275.60000000000000,769.6,184.6,291.2,250.9,0.0,0.0,0.0,0.0,0.0,0.0,1990.68,5558.880000000000,1333.38,2103.36,1812.2700000000000,1255.04,301.04000000000000,474.88000000000000,409.16,840.64,1326.08,1142.5600000000000,318.08,274.06,432.32,fire
17,9,2012,34,44,12,0.0,92.5,25.2,63.3,11.2,26.2,17.5,153.0,34204.0,578.0,748.0,204.0,0.0,1572.5,428.4,1076.1,190.40000000000000,445.4,297.5,18108.0,306.0,396.0,108.0,0.0,832.5,226.80000000000000,569.7000000000000,100.8,235.80000000000000,157.5,68408.0,88528.0,24144.0,0.0,186110.0,50702.4,127359.60000000000,22534.400000000000,52714.4,35210.0,1496.0,408.0,0.0,3145.0,856.8,2152.2,380.80000000000000,890.8,595.0,528.0,0.0,4070.0,1108.8,2785.2,492.80000000000000,1152.8,770.0,0.0,1110.0,302.4,759.6000000000000,134.40000000000000,314.4,210.0,0.0,0.0,0.0,0.0,0.0,0.0,2331.0,5855.25,1036.0,2423.5,1618.75,1595.1600000000000,282.24000000000000,660.24,441.0,708.9600000000000,1658.4600000000000,1107.75,293.44,196.0,458.5,fire
18,9,2012,36,33,13,0.1,90.6,25.8,77.8,9.0,28.2,15.4,162.0,36216.0,648.0,594.0,234.0,1.8,1630.8,464.40000000000000,1400.4000000000000,162.0,507.60000000000000,277.2,18108.0,324.0,297.0,117.0,0.9,815.4,232.20000000000000,700.2000000000000,81.0,253.80000000000000,138.6,72432.0,66396.0,26156.0,201.20000000000000,182287.20000000000,51909.6,156533.6,18108.0,56738.4,30984.8,1188.0,468.0,3.6,3261.6,928.8000000000000,2800.8000000000000,324.0,1015.2000000000000,554.4,429.0,3.3000000000000000,2989.8000000000000,851.4,2567.4,297.0,930.6,508.2,1.3,1177.8,335.40000000000000,1011.4,117.0,366.60000000000000,200.20000000000000,9.06,2.58,7.78,0.9,2.8200000000000000,1.54,2337.48,7048.680000000000,815.4,2554.9200000000000,1395.24,2007.24,232.20000000000000,727.56,397.32,700.2000000000000,2193.96,1198.12,253.80000000000000,138.6,434.28,fire
19,9,2012,29,41,8,0.1,83.9,24.9,86.0,2.7,28.9,5.6,171.0,38228.0,551.0,779.0,152.0,1.9000000000000000,1594.1000000000000,473.10000000000000,1634.0,51.300000000000000,549.1,106.40000000000000,18108.0,261.0,369.0,72.0,0.9,755.1,224.1,774.0,24.3,260.10000000000000,50.4,58348.0,82492.0,16096.0,201.20000000000000,168806.80000000000,50098.800000000000,173032.0,5432.400000000000,58146.800000000000,11267.200000000000,1189.0,232.0,2.9000000000000000,2433.1000000000000,722.1000000000000,2494.0,78.30000000000000,838.1000000000000,162.40000000000000,328.0,4.1000000000000000,3439.9,1020.9,3526.0,110.7,1184.9000000000000,229.6,0.8,671.2,199.2,688.0,21.6,231.2,44.8,8.39,2.49,8.6,0.27,2.89,0.5600000000000000,2089.11,7215.400000000000,226.53000000000000,2424.71,469.84,2141.4,67.23,719.6100000000000,139.44000000000000,232.20000000000000,2485.4,481.60000000000000,78.03,15.12,161.84000000000000,fire
20,9,2012,34,58,13,0.2,79.5,18.7,88.0,2.1,24.4,3.8,180.0,40240.0,680.0,1160.0,260.0,4.0,1590.0,374.0,1760.0,42.0,488.0,76.0,18108.0,306.0,522.0,117.0,1.8,715.5,168.30000000000000,792.0,18.900000000000000,219.6,34.200000000000000,68408.0,116696.0,26156.0,402.40000000000000,159954.0,37624.4,177056.0,4225.2,49092.800000000000,7645.600000000000,1972.0,442.0,6.800000000000000,2703.0,635.8,2992.0,71.4,829.6000000000000,129.2,754.0,11.600000000000000,4611.0,1084.6,5104.0,121.80000000000000,1415.2000000000000,220.40000000000000,2.6,1033.5,243.1,1144.0,27.3,317.2,49.4,15.9,3.74,17.6,0.42000000000000000,4.88,0.76,1486.6500000000000,6996.0,166.95000000000000,1939.8,302.10000000000000,1645.6,39.27,456.28,71.06000000000000,184.8,2147.2,334.4,51.24,7.9800000000000000,92.72000000000000,not fire
21,9,2012,35,34,17,0.0,92.2,23.6,97.3,13.8,29.4,21.6,189.0,42252.0,735.0,714.0,357.0,0.0,1936.2,495.6,2043.3,289.8,617.4,453.6,18108.0,315.0,306.0,153.0,0.0,829.8000000000000,212.4,875.7000000000000,124.2,264.60000000000000,194.4,70420.0,68408.0,34204.0,0.0,185506.4,47483.200000000000,195767.6,27765.600000000000,59152.800000000000,43459.200000000000,1190.0,595.0,0.0,3227.0,826.0,3405.5,483.0,1029.0,756.0,578.0,0.0,3134.8,802.4000000000000,3308.2,469.20000000000000,999.6000000000000,734.4000000000000,0.0,1567.4,401.20000000000000,1654.1,234.60000000000000,499.80000000000000,367.20000000000000,0.0,0.0,0.0,0.0,0.0,0.0,2175.92,8971.06,1272.3600000000000,2710.68,1991.5200000000000,2296.28,325.68000000000000,693.84,509.76000000000000,1342.74,2860.62,2101.6800000000000,405.72,298.08000000000000,635.04,fire
22,9,2012,33,64,13,0.0,88.9,26.1,106.3,7.1,32.4,13.7,198.0,44264.0,726.0,1408.0,286.0,0.0,1955.8000000000000,574.2,2338.6,156.2,712.8,301.4,18108.0,297.0,576.0,117.0,0.0,800.1,234.9,956.7000000000000,63.9,291.60000000000000,123.3,66396.0,128768.0,26156.0,0.0,178866.80000000000,52513.200000000000,213875.6,14285.200000000000,65188.800000000000,27564.400000000000,2112.0,429.0,0.0,2933.7000000000000,861.3000000000000,3507.9,234.30000000000000,1069.2,452.10000000000000,832.0,0.0,5689.6,1670.4,6803.2,454.4,2073.6,876.8,0.0,1155.7,339.3,1381.9000000000000,92.3,421.2,178.1,0.0,0.0,0.0,0.0,0.0,0.0,2320.2900000000000,9450.07,631.19,2880.36,1217.93,2774.4300000000000,185.31,845.64,357.57,754.7300000000000,3444.12,1456.31,230.04,97.27,443.88000000000000,fire
23,9,2012,35,56,14,0.0,89.0,29.4,115.6,7.5,36.0,15.2,207.0,46276.0,805.0,1288.0,322.0,0.0,2047.0,676.2000000000000,2658.8000000000000,172.5,828.0,349.60000000000000,18108.0,315.0,504.0,126.0,0.0,801.0,264.60000000000000,1040.4000000000000,67.5,324.0,136.80000000000000,70420.0,112672.0,28168.0,0.0,179068.0,59152.800000000000,232587.20000000000,15090.0,72432.0,30582.400000000000,1960.0,490.0,0.0,3115.0,1029.0,4046.0,262.5,1260.0,532.0,784.0,0.0,4984.0,1646.4000000000000,6473.600000000000,420.0,2016.0,851.2000000000000,0.0,1246.0,411.60000000000000,1618.4000000000000,105.0,504.0,212.80000000000000,0.0,0.0,0.0,0.0,0.0,0.0,2616.6,10288.4,667.5,3204.0,1352.8,3398.64,220.5,1058.4000000000000,446.88000000000000,867.0,4161.600000000000,1757.12,270.0,114.0,547.2000000000000,fire
24,9,2012,26,49,6,2.0,61.3,11.9,28.1,0.6,11.9,0.4,216.0,48288.0,624.0,1176.0,144.0,48.0,1471.2000000000000,285.6,674.4000000000000,14.400000000000000,285.6,9.600000000000000,18108.0,234.0,441.0,54.0,18.0,551.7000000000000,107.10000000000000,252.9,5.4000000000000000,107.10000000000000,3.6,52312.0,98588.0,12072.0,4024.0,123335.60000000000,23942.8,56537.200000000000,1207.2,23942.8,804.8000000000000,1274.0,156.0,52.0,1593.8,309.40000000000000,730.6,15.6,309.40000000000000,10.4,294.0,98.0,3003.7,583.1,1376.9,29.4,583.1,19.6,12.0,367.80000000000000,71.4,168.60000000000000,3.6000000000000000,71.4,2.4000000000000000,122.6,23.8,56.2,1.2,23.8,0.8,729.47,1722.53,36.780000000000000,729.47,24.52,334.39000000000000,7.14,141.61,4.760000000000000,16.86,334.39000000000000,11.240000000000000,7.14,0.24,4.760000000000000,not fire
25,9,2012,28,70,15,0.0,79.9,13.8,36.1,2.4,14.1,3.0,225.0,50300.0,700.0,1750.0,375.0,0.0,1997.5000000000000,345.0,902.5,60.0,352.5,75.0,18108.0,252.0,630.0,135.0,0.0,719.1,124.2,324.90000000000000,21.600000000000000,126.90000000000000,27.0,56336.0,140840.0,30180.0,0.0,160758.80000000000,27765.600000000000,72633.2,4828.8,28369.2,6036.0,1960.0,420.0,0.0,2237.2000000000000,386.40000000000000,1010.8000000000000,67.2,394.8,84.0,1050.0,0.0,5593.0,966.0,2527.0,168.0,987.0,210.0,0.0,1198.5,207.0,541.5,36.0,211.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1102.6200000000000,2884.3900000000000,191.76000000000000,1126.5900000000000,239.70000000000000,498.18000000000000,33.12,194.58,41.400000000000000,86.64,509.01,108.30000000000000,33.840000000000000,7.200000000000000,42.3,not fire
26,9,2012,30,65,14,0.0,85.4,16.0,44.5,4.5,16.9,6.5,234.0,52312.0,780.0,1690.0,364.0,0.0,2220.4,416.0,1157.0,117.0,439.4,169.0,18108.0,270.0,585.0,126.0,0.0,768.6,144.0,400.5,40.5,152.1,58.5,60360.0,130780.0,28168.0,0.0,171824.80000000000,32192.0,89534.0,9054.0,34002.800000000000,13078.0,1950.0,420.0,0.0,2562.0,480.0,1335.0,135.0,507.00000000000000,195.0,910.0,0.0,5551.0,1040.0,2892.5,292.5,1098.5,422.5,0.0,1195.6000000000000,224.0,623.0,63.0,236.60000000000000,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.4,3800.3,384.3,1443.26,555.1,712.0,72.0,270.4,104.0,200.25,752.05,289.25,76.05,29.25,109.85,fire
27,9,2012,28,87,15,4.4,41.1,6.5,8.0,0.1,6.2,0.0,243.0,54324.0,756.0,2349.0,405.0,118.80000000000000,1109.7,175.5,216.0,2.7,167.4,0.0,18108.0,252.0,783.0,135.0,39.6,369.90000000000000,58.5,72.0,0.9,55.800000000000000,0.0,56336.0,175044.0,30180.0,8852.800000000000,82693.2,13078.0,16096.0,201.20000000000000,12474.4,0.0,2436.0,420.0,123.20000000000000,1150.8,182.0,224.0,2.8000000000000000,173.6,0.0,1305.0,382.8,3575.7000000000000,565.5,696.0,8.700000000000000,539.4,0.0,66.0,616.5,97.5,120.0,1.5,93.0,0.0,180.84000000000000,28.6,35.2,0.44000000000000000,27.280000000000000,0.0,267.15000000000000,328.8,4.11,254.82000000000000,0.0,52.0,0.65,40.300000000000000,0.0,0.8,49.6,0.0,0.6200000000000000,0.0,0.0,not fire
28,9,2012,27,87,29,0.5,45.9,3.5,7.9,0.4,3.4,0.2,252.0,56336.0,756.0,2436.0,812.0,14.0,1285.2,98.0,221.20000000000000,11.200000000000000,95.2,5.6000000000000000,18108.0,243.0,783.0,261.0,4.5,413.10000000000000,31.5,71.10000000000000,3.6,30.600000000000000,1.8,54324.0,175044.0,58348.0,1006.0,92350.8,7042.0,15894.800000000000,804.8000000000000,6840.8,402.40000000000000,2349.0,783.0,13.5,1239.3,94.5,213.3,10.8,91.8,5.4,2523.0,43.5,3993.3000000000000,304.5,687.3000000000000,34.800000000000000,295.8,17.400000000000000,14.5,1331.1,101.5,229.10000000000000,11.600000000000000,98.6,5.800000000000000,22.95,1.75,3.95,0.2,1.7,0.1,160.65,362.61,18.36,156.06,9.18,27.650000000000000,1.4000000000000000,11.9,0.7000000000000000,3.16,26.86,1.58,1.36,0.08000000000000000,0.68,not fire
